`09:33:18 | INFO     | Starting Steam daily crawler …
09:40:05 | WARNING  | Follower fetch failed for 4032340: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4032340/memberslistxml/?xml=1
09:40:05 | INFO     | Added app 3864990 to watchlist (early stage)
09:40:05 | INFO     | Added app 4047770 to watchlist (early stage)
09:40:05 | WARNING  | Follower fetch failed for 3748730: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3748730/memberslistxml/?xml=1
09:40:05 | WARNING  | Follower fetch failed for 3874130: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3874130/memberslistxml/?xml=1
09:40:05 | INFO     | Added app 4041130 to watchlist (early stage)
09:40:05 | INFO     | Added app 4047280 to watchlist (early stage)
09:40:05 | INFO     | Added app 4003740 to watchlist (early stage)
09:40:05 | WARNING  | Follower fetch failed for 3938650: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3938650/memberslistxml/?xml=1
09:40:05 | WARNING  | Follower fetch failed for 2966380: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/2966380/memberslistxml/?xml=1
09:40:05 | WARNING  | Follower fetch failed for 3847540: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3847540/memberslistxml/?xml=1
09:40:05 | INFO     | Added app 3897770 to watchlist (early stage)
09:40:05 | INFO     | Added app 4017570 to watchlist (early stage)
09:40:05 | INFO     | Added app 3393950 to watchlist (early stage)
09:40:05 | INFO     | Added app 4027810 to watchlist (early stage)
09:40:05 | INFO     | Added app 3607970 to watchlist (early stage)
09:40:05 | INFO     | Added app 3917740 to watchlist (early stage)
09:40:05 | INFO     | Added app 4031890 to watchlist (early stage)
09:40:05 | INFO     | Added app 4037540 to watchlist (early stage)
09:40:05 | INFO     | Added app 4026790 to watchlist (early stage)
09:40:05 | INFO     | Added app 4004790 to watchlist (early stage)
09:40:05 | INFO     | Added app 4051380 to watchlist (early stage)
09:40:05 | INFO     | Added app 3946420 to watchlist (early stage)
09:40:05 | INFO     | Added app 4025270 to watchlist (early stage)
09:40:05 | INFO     | Added app 3961290 to watchlist (early stage)
09:40:05 | INFO     | Added app 3950030 to watchlist (early stage)
09:40:05 | INFO     | Added app 3982780 to watchlist (early stage)
09:40:05 | INFO     | Added app 4039620 to watchlist (early stage)
09:40:05 | INFO     | Added app 3916240 to watchlist (early stage)
09:40:05 | INFO     | Added app 4026810 to watchlist (early stage)
09:40:05 | WARNING  | Follower fetch failed for 4027690: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4027690/memberslistxml/?xml=1
09:40:05 | INFO     | Added app 4028370 to watchlist (early stage)
09:40:05 | INFO     | Added app 3979730 to watchlist (early stage)
09:40:05 | INFO     | Added app 4041680 to watchlist (early stage)
09:40:05 | INFO     | Added app 3981780 to watchlist (early stage)
09:40:05 | INFO     | Added app 4021730 to watchlist (early stage)
09:40:05 | INFO     | Added app 4046820 to watchlist (early stage)
09:40:05 | INFO     | Added app 4021220 to watchlist (early stage)
09:40:05 | INFO     | Added app 4018140 to watchlist (early stage)
09:40:05 | INFO     | Added app 4022740 to watchlist (early stage)
09:40:05 | INFO     | Added app 4004310 to watchlist (early stage)
09:40:05 | INFO     | Added app 4018650 to watchlist (early stage)
09:40:05 | INFO     | Added app 3853810 to watchlist (early stage)
09:40:05 | INFO     | Added app 4045800 to watchlist (early stage)
09:40:05 | INFO     | Added app 4040670 to watchlist (early stage)
09:40:05 | INFO     | Added app 4021230 to watchlist (early stage)
09:40:05 | INFO     | Added app 4045300 to watchlist (early stage)
09:40:05 | INFO     | Added app 4030440 to watchlist (early stage)
09:40:05 | INFO     | Added app 4029410 to watchlist (early stage)
09:40:05 | INFO     | Added app 3932150 to watchlist (early stage)
09:40:05 | INFO     | Added app 4029430 to watchlist (early stage)
09:40:05 | INFO     | Added app 4037110 to watchlist (early stage)
09:40:05 | INFO     | Added app 4040700 to watchlist (early stage)
09:40:05 | INFO     | Added app 4028920 to watchlist (early stage)
09:40:05 | WARNING  | Follower fetch failed for 3981160: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3981160/memberslistxml/?xml=1
09:40:05 | INFO     | Added app 4045310 to watchlist (early stage)
09:40:05 | INFO     | Added app 3784190 to watchlist (early stage)
09:40:05 | WARNING  | Follower fetch failed for 4029310: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4029310/memberslistxml/?xml=1
09:40:05 | WARNING  | Follower fetch failed for 4042600: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4042600/memberslistxml/?xml=1
09:40:05 | INFO     | Added app 4004800 to watchlist (early stage)
09:40:06 | INFO     | Added app 4044510 to watchlist (early stage)
09:40:06 | INFO     | Discovery summary: 267 apps processed, 58 released (filtered), 68 early-stage (watchlisted), 141 public unreleased, 0 minimal data
09:40:06 | INFO     | Added 68 new apps to watchlist
09:40:06 | INFO     | Exported 141 rows to /home/ec2-user/steam_scraper/exports/new_games_2025-09-23.csv
09:40:06 | INFO     | Sending email to 5 recipients
09:40:07 | INFO     | Email sent successfully to michaelwang970403@gmail.com (1/5)
09:40:10 | INFO     | Email sent successfully to rocky.yin@thatgamecompany.com (2/5)
09:40:13 | INFO     | Email sent successfully to lancy.zhan@gmail.com (3/5)
09:40:16 | INFO     | Email sent successfully to shijie.xue@thatgamecompany.com (4/5)
09:40:19 | INFO     | Email sent successfully to katrina.song@thatgamecompany.com (5/5)
09:40:19 | INFO     | Email sending complete: 5 successful, 0 failed
09:40:19 | INFO     | Finished.
09:40:01 | INFO     | Starting Steam daily crawler …
09:40:01 | INFO     | Known app count: 267816
09:40:01 | INFO     | Watchlist app count: 2597
09:40:02 | INFO     | Detected 267 new app_ids. Fetching details …
09:40:02 | WARNING  | Follower fetch failed for 2388000: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3961360: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3992610: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 4045840: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 4022810: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3920430: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 4043290: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3899430: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 4044830: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 4049410: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3928110: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3898940: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3989040: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 3575890: not well-formed (invalid token): line 56, column 44
09:40:02 | WARNING  | Follower fetch failed for 4019300: not well-formed (invalid token): line 56, column 44
09:40:03 | WARNING  | Follower fetch failed for 4050220: not well-formed (invalid token): line 56, column 44
09:40:03 | WARNING  | Follower fetch failed for 4042350: not well-formed (invalid token): line 56, column 44
09:40:03 | WARNING  | Follower fetch failed for 4017730: not well-formed (invalid token): line 56, column 44
09:40:03 | WARNING  | Follower fetch failed for 4049490: not well-formed (invalid token): line 56, column 44
09:40:03 | WARNING  | Follower fetch failed for 3777120: not well-formed (invalid token): line 56, column 44
09:40:03 | WARNING  | Follower fetch failed for 3920470: not well-formed (invalid token): line 56, column 44
09:40:03 | WARNING  | Follower fetch failed for 4032630: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4032630/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4002930: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4002930/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3993720: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3993720/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4035160: not well-formed (invalid token): line 56, column 44
09:40:03 | WARNING  | Follower fetch failed for 4033660: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4033660/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4036220: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4036220/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4033150: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4033150/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3640950: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3640950/memberslistxml/?xml=1
09:40:03 | WARNING  | Wishlist rank fetch failed for 2988580: 403 Client Error: Forbidden for url: https://steamdb.info/app/2988580/
09:40:03 | WARNING  | Wishlist rank fetch failed for 3767320: 403 Client Error: Forbidden for url: https://steamdb.info/app/3767320/
09:40:03 | WARNING  | Follower fetch failed for 3970690: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3970690/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4025970: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4025970/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4002420: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4002420/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3804290: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3804290/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4026500: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4026500/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4050030: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4050030/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3880100: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3880100/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4002810: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4002810/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4037210: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4037210/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3938440: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3938440/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3809430: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3809430/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4033180: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4033180/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4046980: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4046980/memberslistxml/?xml=1
09:40:03 | WARNING  | Wishlist rank fetch failed for 1626170: 403 Client Error: Forbidden for url: https://steamdb.info/app/1626170/
09:40:03 | WARNING  | Follower fetch failed for 3524760: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3524760/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3080360: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3080360/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4007060: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4007060/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3427500: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3427500/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4052650: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4052650/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3887780: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3887780/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3698310: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3698310/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3961490: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3961490/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3948210: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3948210/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3989170: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3989170/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3992240: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3992240/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4019860: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4019860/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4036740: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4036740/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 2261670: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/2261670/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3947690: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3947690/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4020370: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4020370/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3990180: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3990180/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4045980: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4045980/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3828380: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3828380/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4033190: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4033190/memberslistxml/?xml=1
09:40:03 | INFO     | Fetched details for 100/267 apps
09:40:03 | WARNING  | Follower fetch failed for 3937460: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3937460/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3978420: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3978420/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3107000: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3107000/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3968180: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3968180/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3994290: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3994290/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4007090: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4007090/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4034240: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4034240/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4011700: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4011700/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4030660: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4030660/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3672760: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3672760/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3948730: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3948730/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3445440: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3445440/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4025030: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4025030/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3238080: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3238080/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4022500: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4022500/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4018890: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4018890/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4040920: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4040920/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3944120: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3944120/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4046020: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4046020/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3891940: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3891940/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3957240: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3957240/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4011750: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4011750/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4054520: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4054520/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4045030: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4045030/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3585760: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3585760/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3954410: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3954410/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4031190: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4031190/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3436240: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3436240/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4041950: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4041950/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3902180: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3902180/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3520740: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3520740/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3871460: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3871460/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4022000: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4022000/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4048620: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4048620/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 3988220: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3988220/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 4034290: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4034290/memberslistxml/?xml=1
09:40:03 | WARNING  | Follower fetch failed for 2193110: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/2193110/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3996400: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3996400/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4019440: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4019440/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4007670: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4007670/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3787000: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3787000/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4022520: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4022520/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4047610: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4047610/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4047080: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4047080/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3797230: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3797230/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4017400: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4017400/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4027640: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4027640/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3840260: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3840260/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4011270: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4011270/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4040950: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4040950/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3895030: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3895030/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4004600: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4004600/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 2337560: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/2337560/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3939630 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 4013320: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4013320/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4056330: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4056330/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4023060: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4023060/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4047620: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4047620/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4013860: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4013860/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3937550: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3937550/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3978500: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3978500/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3612450: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3612450/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3920170: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3920170/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4047650: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4047650/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4009770: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4009770/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3878190: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3878190/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4048680: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4048680/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3890470: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3890470/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4020010: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4020010/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3864370 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3855650: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3855650/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 1725710: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/1725710/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3942700: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3942700/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3920160: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3920160/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3996940: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3996940/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4044600: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4044600/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3656510: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3656510/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4032810: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4032810/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4015420: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4015420/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3934000: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3934000/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 3966270: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3966270/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3985260 to watchlist (early stage)
09:40:04 | INFO     | Added app 4020100 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 4048190: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4048190/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4032820: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4032820/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4031290: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4031290/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4048710: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4048710/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 4039530 to watchlist (early stage)
09:40:04 | INFO     | Added app 3951460 to watchlist (early stage)
09:40:04 | INFO     | Added app 3983190 to watchlist (early stage)
09:40:04 | INFO     | Added app 4030810 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3870030: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3870030/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4012860: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4012860/memberslistxml/?xml=1
09:40:04 | WARNING  | Follower fetch failed for 4044100: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/4044100/memberslistxml/?xml=1
09:40:04 | INFO     | Added app 3574640 to watchlist (early stage)
09:40:04 | INFO     | Added app 4040570 to watchlist (early stage)
09:40:04 | INFO     | Added app 4038000 to watchlist (early stage)
09:40:04 | WARNING  | Follower fetch failed for 3996980: 429 Client Error: Too Many Requests for url: https://steamcommunity.com/games/3996980/memberslistxml/?xml=1
